"time_secs1970","tbsky30","first_cbh","rain_intensity","tbsky31","cat_wetwindow"
1402053896,31.2509994506836,7620,0,31.1700000762939,0
1413988901,20.496000289917,-1,0,20.3500003814697,0
1401776531,30.1529998779297,-1,0,29.8299999237061,0
1418639595,14.9029998779297,-1,0,15.710000038147,0
1399816579,21.2549991607666,-1,0,21.0100002288818,0
1394169299,13.1990003585815,-1,0,13.5500001907349,0
1410610552,14.7170000076294,-1,0,15.0200004577637,0
1401099474,22.2290000915527,-1,0,22.5,0
1410332691,30.9249992370605,-1,0,30.7700004577637,0
1398930335,13.460000038147,-1,0,13.9300003051758,0
1416406116,13.4230003356934,-1,0,13.1899995803833,0
1408688719,30.6830005645752,-1,0,30.5699996948242,0
1407258300,25.6180000305176,-1,0,24.4300003051758,0
1413817130,24.3409996032715,-1,0,24.0400009155273,0
1409239109,29.7730007171631,-1,0,28.6499996185303,0
1399744014,22.2509994506836,-1,0,20.7999992370605,0
1394467268,10.9119997024536,-1,0,10.8400001525879,0
1393449425,-1,-1,-1,-1,-1
1414011840,21.8349990844727,-1,0,21.1499996185303,0
1409249440,35.8040008544922,2620,0,36.3499984741211,0
1406529929,24.3439998626709,-1,0,24.3400001525879,0
1401025580,-1,-1,-1,-1,-1
1396417080,21.5310001373291,-1,0,21.8199996948242,0
1397428140,24.4139995574951,710,0,25.0699996948242,0
1416867829,11.4989995956421,-1,0,11.6099996566772,0
1403931660,34.5960006713867,2070,0,36.2000007629395,0
1419614040,16.8099994659424,1020,0,16.9400005340576,0
1418782915,12.5159997940063,-1,0,13.789999961853,0
1418470420,27.8939990997314,-1,0,29.5400009155273,0
1415091798,79.6169967651367,2270,0.699999988079071,-1,0
1419473801,10.6180000305176,-1,0,11.2700004577637,0
1412962780,54.8199996948242,170,0.200000002980232,-1,0
1394462195,10.2019996643066,-1,0,10.539999961853,0
1404161154,27.9290008544922,-1,0,27.5300006866455,0
1410319440,30.298999786377,-1,0,29.8999996185303,0
1419155983,-1,-1,-1,-1,-1
1418944080,18.2859992980957,350,0,19.3500003814697,0
1415782069,12.4069995880127,-1,0,13.4300003051758,0
1414683512,14.9820003509521,-1,0,14.8900003433228,0
1401701120,38.5740013122559,3860,0,37.6300010681152,1
1417852891,17.5809993743896,-1,0,17.8799991607666,0
1400399888,19.992000579834,6530,0,20.3700008392334,0
1410371280,35.3300018310547,620,0,34.8300018310547,0
1403313883,26.8110008239746,-1,0,26.6700000762939,0
1395578402,12.6219997406006,5750,0,12.9799995422363,0
1411415945,17.5060005187988,-1,0,16.6800003051758,0
1402035420,153.182006835938,1590,0.600000023841858,-1,1
1404949192,25.181999206543,-1,0,24.6800003051758,0
1412953074,33.3530006408691,130,0,33.1500015258789,0
1418501320,30.4169998168945,260,0,31.5900001525879,0
1418298953,19.1520004272461,1200,0,18.6299991607666,0
1392384200,15.043999671936,4890,0.5,15.539999961853,0
1400341696,-1,-1,-1,-1,-1
1393855139,10.1190004348755,-1,0,11.1700000762939,0
1407499740,43.4140014648438,4000,0,47.0200004577637,0
1416595520,32.4949989318848,-1,0,34.4900016784668,0
1404946498,25.5499992370605,-1,0,24.9699993133545,0
1403990860,33.9500007629395,-1,0,32.9500007629395,0
1400760817,23.80299949646,-1,0,23.5100002288818,0
1411687356,19.8850002288818,-1,0,19.9599990844727,0
1418426280,21.9619998931885,60,0,21.9799995422363,0
1402563947,116.439002990723,3810,1,-1,1
1416690751,21.1469993591309,5830,0,20.8799991607666,0
1410473660,23.3010005950928,7580,0,23.0799999237061,0
1397788108,-1,-1,-1,-1,-1
1412379338,11.0240001678467,-1,0,11.75,0
1401889057,23.2660007476807,5970,0,22.8700008392334,0
1394847276,12.4469995498657,-1,0,13.039999961853,0
1415149566,12.6029996871948,6500,0,13.0600004196167,0
1419407199,15.1110000610352,2770,0,21.1399993896484,0
1399645258,17.1580009460449,-1,0,17.1700000762939,0
1400950780,29.4139995574951,700,0,28.2700004577637,0
1408659313,32.9669990539551,-1,0,32.189998626709,0
1416957379,11.9610004425049,4980,0,12.210000038147,0
1413414780,13.8470001220703,-1,0,14.1800003051758,0
1413183720,22.8619995117188,210,0,29.8799991607666,1
1415195039,11.0260000228882,-1,0,11.2200002670288,0
1396323215,13.0010004043579,-1,0,13.2299995422363,0
1419849008,12.6829996109009,-1,0,13.25,0
1391553665,16.2250003814697,780,0,16.4899997711182,0
1393465437,10.7829999923706,-1,0,11.2299995422363,0
1396455300,17.6259994506836,-1,0,17.2800006866455,0
1398298431,22.7730007171631,4150,0,23.0200004577637,0
1404308551,21.4459991455078,-1,0,21.2000007629395,0
1420040052,16.7280006408691,1380,0,17.3999996185303,0
1389706120,22.3659992218018,-1,0,18.0300006866455,0
1397313427,17.4419994354248,-1,0,16.75,0
1389652898,12.1660003662109,-1,0,12.710000038147,0
1418815480,22.6180000305176,2090,0,24.5,0
1410585920,27.1499996185303,860,0,28.2299995422363,0
1402077680,24.443000793457,-1,0,23.4500007629395,0
1403124740,34.9029998779297,2010,0,34.3600006103516,0
1394004338,13.0500001907349,7070,0,14.289999961853,0
1401087660,26.253999710083,4940,0,26.2099990844727,0
1388618900,19.2719993591309,1030,0,19.6700000762939,0
1408092018,26.2240009307861,7620,0,26.2199993133545,0
1391757774,12.6070003509521,5850,0,13.1499996185303,0
1390305156,10.6800003051758,-1,0,11.0100002288818,0
1408560410,32.4370002746582,-1,0,30.8299999237061,0
1416606160,27.617000579834,-1,0,30.2000007629395,0
1397230011,18.2099990844727,-1,0,17.1100006103516,0
1413053920,23.3549995422363,1670,0,23.5499992370605,1
1409247079,-1,-1,-1,-1,-1
1411124551,26.2479991912842,-1,0,25.8500003814697,0
1404366702,22.0890007019043,-1,0,22.4699993133545,0
1403027520,-1,-1,-1,-1,-1
1394178645,12.923999786377,-1,0,13.2600002288818,0
1400672137,20.867000579834,6270,0,20.9699993133545,0
1393003018,10.9700002670288,-1,0,11.6599998474121,0
1388748174,12.8509998321533,-1,0,13.3000001907349,0
1409869852,24.1520004272461,-1,0,23.7999992370605,0
1408922033,24.7759990692139,-1,0,23.8999996185303,0
1399614220,19.0209999084473,-1,0,18.8799991607666,0
1390862460,15.3290004730225,2040,0,15.4300003051758,0
1416538871,14.2530002593994,7170,0,14.539999961853,0
1388704444,12.668999671936,-1,0,13.0900001525879,0
1408724464,32.5040016174316,-1,0,31.5499992370605,0
1389116505,12.2399997711182,-1,0,12.3599996566772,0
1404371049,21.5069999694824,-1,0,22.0200004577637,0
1412059010,22.5709991455078,-1,0,22.4699993133545,0
1411020248,28.3490009307861,-1,0,28.6499996185303,0
1393653343,16.5990009307861,-1,0,17.1100006103516,0
1418213789,16.4519996643066,-1,0,17.1800003051758,0
1396708819,13.2469997406006,-1,0,13.289999961853,0
1418954196,17.4270000457764,390,0,18.0699996948242,0
1405034000,34.5190010070801,-1,0,33.4799995422363,0
1393651606,16.8379993438721,-1,0,17.0499992370605,0
1396869240,19.9580001831055,2590,0,20.8199996948242,0
1390515847,10.4989995956421,4340,0,11.1000003814697,0
1408225280,29.3950004577637,-1,0,27.9699993133545,0
1389173965,12.5270004272461,4620,-1,13.210000038147,0
1401286757,24.7660007476807,-1,0,24.0900001525879,0
1409561980,32.8030014038086,1500,0,32.6500015258789,0
1407691735,31.9449996948242,-1,0,30.4899997711182,0
1390773247,14.548999786377,-1,0,13.3500003814697,0
1388667319,10.8409996032715,-1,0,11.5200004577637,0
1399562807,22.8349990844727,7080,0,22.4200000762939,0
1415632504,14.0159997940063,-1,0,13.6700000762939,0
1403954980,50.4640007019043,3630,0,51.0900001525879,0
1400189928,16.7099990844727,2350,0,16.9500007629395,0
1408518353,25.6900005340576,-1,0,25.5200004577637,0
1401194932,26.988000869751,140,0,26.9500007629395,0
1403508960,-1,-1,-1,-1,-1
1391414534,10.6450004577637,-1,0,11.9300003051758,0
1419715779,12.5,4720,0,13.1700000762939,0
1414795024,10.96399974823,-1,0,10.8299999237061,0
1394931720,42.5309982299805,1470,0,46.8300018310547,0
1390409417,13.0319995880127,-1,-1,13.1999998092651,0
1396870220,21.3589992523193,2650,0,21.7399997711182,0
1416209294,11,-1,0,11.960000038147,0
1405432509,16.0419998168945,-1,0,15.6400003433228,0
1400650345,19.6660003662109,-1,0,19.9899997711182,0
1394005152,13.6049995422363,7030,0,14.2299995422363,0
1389375754,14.58899974823,-1,0,13.2200002670288,0
1390647318,15.7670001983643,-1,0,15.8999996185303,0
1396081972,13.0139999389648,-1,0,13.9799995422363,0
1397228067,17.6049995422363,-1,0,17.2299995422363,0
